Year,diff_amoc26.5N_1pctbgcLR,diff_amoc26.5N_g011pctbgcLR,diff_amoc26.5N_g031pctbgcLR,diff_amoc26.5N_g051pctbgcLR,diff_amoc26.5N_u011pctbgcLR,diff_amoc26.5N_u031pctbgcLR,diff_amoc26.5N_u051pctbgcLR,diff_dissic_1pctbgcLR,diff_dissic_g011pctbgcLR,diff_dissic_g031pctbgcLR,diff_dissic_g051pctbgcLR,diff_dissic_u011pctbgcLR,diff_dissic_u031pctbgcLR,diff_dissic_u051pctbgcLR,total_amoc26.5N_1pctbgcLR,total_amoc26.5N_g011pctbgcLR,total_amoc26.5N_g031pctbgcLR,total_amoc26.5N_g051pctbgcLR,total_amoc26.5N_u011pctbgcLR,total_amoc26.5N_u031pctbgcLR,total_amoc26.5N_u051pctbgcLR,total_dissic_1pctbgcLR,total_dissic_g011pctbgcLR,total_dissic_g031pctbgcLR,total_dissic_g051pctbgcLR,total_dissic_u011pctbgcLR,total_dissic_u031pctbgcLR,total_dissic_u051pctbgcLR,g01_flux,g03_flux,g05_flux,u01_flux,u03_flux,u05_flux,g01_flux_rm6yrs,g03_flux_rm6yrs,g05_flux_rm6yrs,u01_flux_rm6yrs,u03_flux_rm6yrs,u05_flux_rm6yrs,anom_amoc26.5N_g011pctbgcLR_rm6yrs,anom_amoc26.5N_g031pctbgcLR_rm6yrs,anom_amoc26.5N_g051pctbgcLR_rm6yrs,anom_amoc26.5N_u011pctbgcLR_rm6yrs,anom_amoc26.5N_u031pctbgcLR_rm6yrs,anom_amoc26.5N_u051pctbgcLR_rm6yrs,g01_flux_rm10yrs,g03_flux_rm10yrs,g05_flux_rm10yrs,u01_flux_rm10yrs,u03_flux_rm10yrs,u05_flux_rm10yrs,anom_amoc26.5N_g011pctbgcLR_rm10yrs,anom_amoc26.5N_g031pctbgcLR_rm10yrs,anom_amoc26.5N_g051pctbgcLR_rm10yrs,anom_amoc26.5N_u011pctbgcLR_rm10yrs,anom_amoc26.5N_u031pctbgcLR_rm10yrs,anom_amoc26.5N_u051pctbgcLR_rm10yrs,g01_flux_rm30yrs,g03_flux_rm30yrs,g05_flux_rm30yrs,u01_flux_rm30yrs,u03_flux_rm30yrs,u05_flux_rm30yrs,anom_amoc26.5N_g011pctbgcLR_rm30yrs,anom_amoc26.5N_g031pctbgcLR_rm30yrs,anom_amoc26.5N_g051pctbgcLR_rm30yrs,anom_amoc26.5N_u011pctbgcLR_rm30yrs,anom_amoc26.5N_u031pctbgcLR_rm30yrs,anom_amoc26.5N_u051pctbgcLR_rm30yrs
1872,-0.34360313415527344,-1.864694595336914,-4.863747596740723,-4.707240104675293,-2.824737548828125,-7.6906328201293945,-7.047966957092285,41.48902893066406,42.339683532714844,40.89689254760742,40.56971740722656,41.637115478515625,41.547706604003906,40.05393981933594,19.89690589904785,18.340600967407227,14.694745063781738,14.572543144226074,16.98866844177246,12.872145652770996,12.611323356628418,36883.75390625,36884.609375,36883.06640625,36882.78125,36883.80078125,36883.73828125,36882.35546875,0.0045623779296875,-0.22060775756835938,-0.2326202392578125,-0.209991455078125,-0.06909942626953125,-0.21886444091796875,0.0072142283121744795,-0.11206944783528645,-0.14214642842610678,0.09023030598958333,0.015633265177408855,-0.09495735168457031,-1.9241852760314941,-4.709812641143799,-4.9938890139261884,-1.9377867380777996,-5.383411566416423,-6.907634894053142,0.07718906402587891,-0.06572723388671875,-0.12351779937744141,0.007651901245117188,-0.0020021438598632813,-0.10912513732910156,-1.6295424461364747,-4.154556941986084,-4.909340667724609,-1.3151535034179687,-5.544503021240234,-6.6989216804504395,0.022523180643717448,-0.06086858113606771,-0.10061610539754232,0.002677583694458008,-0.05880270004272461,-0.11519316037495932,-1.9147854804992677,-3.955346934000651,-5.13157688776652,-1.1850004196166992,-4.832242774963379,-6.832293939590454
1873,-1.1799812316894531,-3.1125450134277344,-5.45120906829834,-4.424986839294434,-2.7582015991210938,-7.797591209411621,-8.821889877319336,44.704219818115234,45.58135986328125,43.95930480957031,43.493473052978516,44.719886779785156,44.646141052246094,42.98860168457031,19.060527801513672,17.092750549316406,14.107283592224121,14.854796409606934,17.055204391479492,12.76518726348877,10.837400436401367,36886.96875,36887.8515625,36886.12890625,36885.703125,36886.8828125,36886.8359375,36885.2890625,0.026485443115234375,-0.15277862548828125,-0.29143524169921875,-0.13241958618164062,-0.11675643920898438,-0.2805290222167969,-0.09526507059733073,-0.19162559509277344,-0.2183055877685547,-0.08425712585449219,-0.10878499348958333,-0.1673132578531901,-1.8491743405659993,-4.607715288798015,-4.541513919830322,-2.1272099812825522,-5.776055494944255,-6.906567732493083,0.08557624816894531,-0.020096588134765624,-0.10727272033691407,0.038843536376953126,0.025954818725585936,-0.06372947692871093,-1.7826870918273925,-4.49830207824707,-4.976339817047119,-1.625848388671875,-5.760515594482422,-7.0636824607849125,0.012096277872721354,-0.060094261169433595,-0.11635344823201497,-0.007842953999837239,-0.06282018025716146,-0.12433834075927734,-1.889342466990153,-3.886845334370931,-5.148321310679118,-1.0545761744181315,-4.966443157196045,-6.939363368352255
1874,-0.6522617340087891,-4.2280778884887695,-5.672650337219238,-5.680961608886719,-2.201223373413086,-7.743521690368652,-8.50458812713623,47.82001876831055,48.31699752807617,46.992347717285156,46.65886688232422,48.023353576660156,47.75331115722656,46.2756233215332,19.588247299194336,15.977217674255371,13.885842323303223,13.598821640014648,17.6121826171875,12.819256782531738,11.154702186584473,36890.0859375,36890.5859375,36889.16015625,36888.8671875,36890.1875,36889.9453125,36888.578125,-0.3801612854003906,-0.08275604248046875,0.049594879150390625,0.1876678466796875,-0.00862884521484375,0.17122268676757812,-0.04420344034830729,-0.11427942911783855,-0.18667093912760416,-0.11101595560709636,-0.07808812459309895,-0.1299750010172526,-2.0842343966166177,-4.1598819096883135,-4.340620040893555,-1.9589697519938152,-6.028985182444255,-7.277141094207764,0.03115425109863281,-0.05696868896484375,-0.11447792053222657,-0.006085968017578125,-0.012133407592773437,-0.12820205688476563,-2.0730677604675294,-4.941252517700195,-5.110457134246826,-1.9803169250488282,-6.4610671043396,-7.7294508934021,-0.004423936208089192,-0.08058052062988282,-0.13015085856119793,-0.02358868916829427,-0.08346042633056641,-0.14419898986816407,-1.8592939694722495,-3.8312150319417317,-5.188851165771484,-1.0791213989257813,-5.0236818313598635,-7.077480141321818
1875,-0.5667133331298828,-1.7411174774169922,-4.587018013000488,-4.166529655456543,-2.8684139251708984,-8.931941986083984,-8.222684860229492,51.25287628173828,51.47930908203125,49.950775146484375,49.54184341430664,51.585601806640625,51.012359619140625,49.33198928833008,19.673795700073242,18.46417808532715,14.971474647521973,15.113253593444824,16.944992065429688,11.630836486816406,11.436605453491211,36893.515625,36893.74609375,36892.1171875,36891.75,36893.75,36893.203125,36891.6328125,-0.27054595947265625,-0.4744300842285156,-0.5498809814453125,0.12939071655273438,-0.17380905151367188,-0.3764915466308594,-0.020528157552083332,-0.04037666320800781,-0.1270147959391276,-0.029785792032877605,-0.03591473897298177,-0.07541402180989583,-2.1101463635762534,-4.282363732655843,-4.391743024190267,-1.6793454488118489,-6.088045438130696,-7.291993618011475,-0.05024642944335937,-0.12312850952148438,-0.18762435913085937,-0.06944580078125,-0.10131301879882812,-0.15472488403320311,-1.9957474708557128,-4.870225048065185,-4.934139728546143,-2.018903350830078,-6.217829895019531,-7.755649375915527,-0.017197386423746745,-0.09870948791503906,-0.12520052591959635,-0.0317710558573405,-0.08953971862792968,-0.1569387435913086,-1.8903542836507161,-3.797186915079753,-5.289434432983398,-1.058161989847819,-5.188142267862956,-7.203378343582154
1876,0.11828422546386719,-4.007179260253906,-3.5988597869873047,-4.884648323059082,-1.5900020599365234,-8.245845794677734,-10.78389835357666,54.6148796081543,54.889381408691406,53.093597412109375,52.61835479736328,54.46741485595703,54.08994674682617,52.394775390625,20.358793258666992,16.198116302490234,15.959632873535156,14.395134925842285,18.223403930664062,12.316932678222656,8.875391960144043,36896.8828125,36897.16015625,36895.26171875,36894.828125,36896.6328125,36896.28125,36894.6953125,0.048069000244140625,-0.21918106079101562,-0.285491943359375,-0.4801902770996094,-0.28441619873046875,-0.29921722412109375,-0.0003814697265625,-0.0619500478108724,-0.14029693603515625,-0.07880846659342448,-0.06482378641764323,-0.18146133422851562,-2.1327659289042153,-4.476009051005046,-4.521777153015137,-1.69208558400472,-6.513198693593343,-7.380374113718669,-0.057996368408203124,-0.10439796447753906,-0.1648468017578125,-0.034912109375,-0.11087722778320312,-0.1380096435546875,-1.8447735786437989,-4.3970362663269045,-4.628439617156983,-1.8136337280273438,-5.973537158966065,-7.522894477844238,-0.031099287668863933,-0.10306676228841145,-0.11999845504760742,-0.02413349151611328,-0.09958686828613281,-0.15559523900349934,-1.9582429250081381,-3.875530465443929,-5.4192937533060705,-1.1179030736287434,-5.368884468078614,-7.35583316485087
1877,-1.1213207244873047,-2.797883987426758,-6.37635612487793,-5.791695594787598,-1.9247093200683594,-8.822711944580078,-7.914799690246582,57.9170036315918,58.502437591552734,56.639190673828125,55.87766647338867,57.39899444580078,57.50715255737305,55.702064514160156,19.11918830871582,17.407411575317383,13.182136535644531,13.48808765411377,17.888696670532227,11.740066528320312,11.744490623474121,36900.18359375,36900.7734375,36898.8046875,36898.0859375,36899.56640625,36899.6953125,36898.00390625,0.3109321594238281,0.24346923828125,-0.042812347412109375,-0.37054443359375,0.115081787109375,0.00516510009765625,0.019532521565755207,-0.05011876424153646,-0.1419836680094401,-0.11151758829752605,-0.10747273763020833,-0.14043108622233072,-1.6786743799845378,-4.293046633402507,-4.442142645517985,-1.692429542541504,-5.9274875322977705,-7.392379601796468,-0.04442253112792969,-0.08184471130371093,-0.12089080810546875,-0.022443008422851563,-0.10690040588378906,-0.13882102966308593,-2.0815953254699706,-4.306978225708008,-4.774032402038574,-1.810999298095703,-5.799195861816406,-7.757883167266845,-0.04447924296061198,-0.10595048268636068,-0.13427289326985678,-0.017609850565592448,-0.11192989349365234,-0.1624628702799479,-1.9651714324951173,-4.024814605712891,-5.603901640574137,-1.2048092524210612,-5.437124506632487,-7.4294777075449625
1878,-1.2695331573486328,-3.3378143310546875,-6.702632904052734,-5.294743537902832,-2.9241943359375,-10.43806266784668,-9.44172477722168,61.18585205078125,61.939823150634766,60.19867706298828,59.213016510009766,61.022804260253906,60.91228485107422,59.01774978637695,18.970975875854492,16.867481231689453,12.855859756469727,13.985039710998535,16.889211654663086,10.124715805053711,10.217565536499023,36903.44921875,36904.2109375,36902.3671875,36901.421875,36903.1875,36903.1015625,36901.3203125,0.16853713989257812,0.2906379699707031,0.06650161743164062,0.3549613952636719,0.13628387451171875,0.04683685302734375,-0.0006351470947265625,-0.01913897196451823,-0.09520912170410156,-0.008928298950195312,-0.08752695719401042,-0.09918022155761719,-1.683834393819173,-3.901705265045166,-4.3673890431722,-1.4196513493855794,-5.267220179239909,-7.174916585286458,-0.008917236328125,-0.07945289611816406,-0.17545509338378906,-0.024145126342773438,-0.10206336975097656,-0.15022125244140624,-2.2807499885559084,-4.258591651916504,-5.124121570587159,-1.7485275268554688,-5.652077102661133,-7.740272331237793,-0.04800357818603516,-0.11846701304117839,-0.15027275085449218,-0.031029256184895833,-0.11639302571614583,-0.1731800079345703,-2.023609161376953,-4.10907522837321,-5.593774763743083,-1.2977764765421549,-5.5202251752217615,-7.603599405288696
1879,-2.1433067321777344,-2.9945735931396484,-6.065920829772949,-6.694199562072754,-3.6943321228027344,-5.72029972076416,-10.067666053771973,64.82379150390625,65.3184814453125,63.624420166015625,62.820858001708984,64.55427551269531,64.3681411743164,62.19062805175781,18.09720230102539,17.210721969604492,13.492571830749512,12.585583686828613,16.11907386779785,14.84247875213623,9.59162425994873,36907.0859375,36907.5859375,36905.79296875,36905.03125,36906.71875,36906.55859375,36904.4921875,-0.2592811584472656,-0.21219635009765625,-0.03009796142578125,-0.10646820068359375,-0.1820831298828125,-0.4650611877441406,-0.025419871012369793,-0.0475915273030599,-0.0633862813313802,0.05154101053873698,-0.1195386250813802,-0.1481482187906901,-1.6444753011067708,-3.8854419390360513,-4.503494421641032,-1.5440686543782551,-4.807134628295898,-6.866927941640218,-0.01588897705078125,-0.041680908203125,-0.1371784210205078,-0.0524871826171875,-0.13314666748046874,-0.15178260803222657,-2.0951971054077148,-4.11657943725586,-5.209339332580567,-1.5033164978027345,-5.599551200866699,-7.9139244079589846,-0.044124730428059894,-0.1392120361328125,-0.16668148040771485,-0.029578208923339844,-0.1220462163289388,-0.1741540273030599,-2.0738818486531576,-4.124867884318034,-5.6339393297831215,-1.2618956883748373,-5.65923178990682,-7.809771585464477
1880,-2.749116897583008,-3.9544811248779297,-4.42137336730957,-5.900411605834961,-3.4141483306884766,-7.152741432189941,-9.100310325622559,68.591796875,68.9354248046875,66.98898315429688,66.02886199951172,68.25541687011719,67.7064437866211,65.82832336425781,17.491392135620117,16.25081443786621,15.13711929321289,13.379371643066406,16.39925765991211,13.41003704071045,10.558979988098145,36910.85546875,36911.203125,36909.15625,36908.23828125,36910.421875,36909.8984375,36908.12890625,-0.15106201171875,-0.4034423828125,-0.5600013732910156,-0.066864013671875,-0.4297027587890625,-0.13031005859375,-0.0576941172281901,-0.10583750406901042,-0.15714454650878906,0.020821889241536457,-0.13562901814778647,-0.14641761779785156,-2.019066492716471,-3.6408297220865884,-4.849414825439453,-1.5690876642862956,-4.381306489308675,-6.9789814949035645,-0.007652664184570312,-0.03676109313964844,-0.11240730285644532,-0.039123153686523436,-0.13467941284179688,-0.15970268249511718,-2.3830286026000977,-4.2431408882141115,-5.491419410705566,-1.4224924087524413,-5.567192459106446,-8.325558996200561,-0.04483788808186849,-0.1237100601196289,-0.15728066762288412,-0.023088900248209636,-0.11485080718994141,-0.1779218037923177,-2.2307785034179686,-4.195448271433512,-5.685433006286621,-1.4156132380167643,-5.931211439768473,-8.122253211339315
1881,-0.6126632690429688,-4.501972198486328,-4.232227325439453,-6.432228088378906,-3.067453384399414,-6.216279983520508,-9.666913986206055,72.14329528808594,72.41398620605469,70.5071792602539,69.57551574707031,71.9422607421875,71.09320068359375,69.32810974121094,19.627845764160156,15.703323364257812,15.326265335083008,12.847555160522461,16.745952606201172,14.346498489379883,9.992376327514648,36914.40625,36914.68359375,36912.671875,36911.78515625,36914.10546875,36913.28515625,36911.62890625,-0.07293701171875,-0.03330230712890625,-0.00484466552734375,0.135345458984375,-0.16474151611328125,-0.0517120361328125,-0.07119115193684895,-0.08658981323242188,-0.17998059590657553,0.012894948323567709,-0.18605550130208334,-0.13425827026367188,-1.96106751759847,-3.3353575070699057,-5.158692677815755,-1.1427860260009766,-3.947551727294922,-7.215090751647949,-0.04432373046875,-0.08539772033691406,-0.12386322021484375,-0.011040115356445312,-0.14844818115234376,-0.17293815612792968,-2.4716865539550783,-4.578993797302246,-5.8426337242126465,-1.3764318466186523,-5.487558650970459,-8.165409898757934,-0.05171801249186198,-0.12223548889160156,-0.1670400619506836,-0.03806228637695312,-0.1237209955851237,-0.1913720448811849,-2.3769655227661133,-4.225281302134196,-5.719697634379069,-1.4966772715250651,-6.138941637674967,-8.317481470108032
1882,-0.9780101776123047,-4.902120590209961,-4.765372276306152,-7.723907470703125,-1.9315128326416016,-6.124432563781738,-8.44381046295166,75.7941665649414,76.22708129882812,74.23080444335938,73.37451171875,75.58540344238281,74.66708374023438,72.69033813476562,19.26249885559082,15.30317497253418,14.793120384216309,11.555875778198242,17.881893157958984,14.438345909118652,11.215479850769043,36918.05859375,36918.49609375,36916.3984375,36915.5859375,36917.75,36916.85546875,36914.9921875,0.16222381591796875,0.07275390625,0.14812469482421875,-0.00772857666015625,-0.07698822021484375,-0.28864288330078125,-0.024275461832682293,-0.047679901123046875,-0.09294382731119792,-0.033719380696614586,-0.1643956502278646,-0.17560958862304688,-2.494642893473307,-3.562575022379557,-5.470313390096028,-1.133191744486491,-4.691659768422444,-7.856417099634807,-0.07079277038574219,-0.145697021484375,-0.1336071014404297,-0.0486175537109375,-0.1643096923828125,-0.1894298553466797,-2.8451717376708983,-4.575884628295898,-6.2015456199646,-1.5592943191528321,-5.388301181793213,-8.600150156021119,-0.041265042622884114,-0.09548250834147136,-0.14522940317789715,-0.0238372802734375,-0.1195302963256836,-0.175439453125,-2.3518384297688804,-4.298037306467692,-5.801535256703695,-1.6151135762532551,-6.220255661010742,-8.524518537521363
1883,-0.9388446807861328,-2.6591320037841797,-4.539111137390137,-6.8197221755981445,-0.03569602966308594,-7.50484561920166,-10.527691841125488,79.53524017333984,79.94304656982422,77.91304016113281,76.61953735351562,79.49712371826172,78.4478988647461,76.48863220214844,19.301664352416992,17.54616355895996,15.019381523132324,12.460061073303223,19.7777099609375,13.05793285369873,9.131598472595215,36921.796875,36922.21484375,36920.08203125,36918.828125,36921.6640625,36920.640625,36918.7890625,-0.02510833740234375,-0.058837890625,-0.4960479736328125,0.17064666748046875,0.03974151611328125,0.057220458984375,-0.02141571044921875,-0.0826123555501302,-0.11836496988932292,-0.0712292989095052,-0.14070638020833334,-0.1881891886393229,-3.12908935546875,-4.463144461313884,-6.364276885986328,-1.230299949645996,-5.219021002451579,-8.348000129063925,-0.0651092529296875,-0.14118728637695313,-0.17383689880371095,-0.06995162963867188,-0.16488189697265626,-0.18244400024414062,-2.804317665100098,-4.119081497192383,-6.239950180053711,-1.2648452758789062,-5.133079147338867,-8.588983297348022,-0.03504892985026042,-0.09726104736328126,-0.13449478149414062,-0.018490091959635416,-0.11458524068196614,-0.1592524210611979,-2.4245524724324543,-4.38816515604655,-5.859198888142903,-1.797702153523763,-6.3004787762959795,-8.785753393173218
1884,0.0139923095703125,-4.038726806640625,-5.2719268798828125,-6.406624794006348,-1.4794673919677734,-8.02764892578125,-11.758325576782227,83.58025360107422,83.64779663085938,81.86134338378906,80.4974365234375,83.38810729980469,82.00827026367188,80.14154052734375,20.254501342773438,16.166568756103516,14.286565780639648,12.87315845489502,18.333938598632812,12.53512954711914,7.900965213775635,36925.84375,36925.91796875,36924.03125,36922.7109375,36925.5546875,36924.1953125,36922.4453125,-0.34026336669921875,-0.096710205078125,-0.1671142578125,-0.15402984619140625,-0.48464202880859375,-0.3921051025390625,-0.06447855631510417,-0.14679718017578125,-0.1482086181640625,-0.0734100341796875,-0.13159688313802084,-0.1597620646158854,-3.3827737172444663,-4.730541070302327,-6.770931720733643,-1.2598371505737305,-5.403220971425374,-8.695771932601929,-0.07944107055664062,-0.1325531005859375,-0.12695693969726562,-0.0674957275390625,-0.15951309204101563,-0.19711380004882811,-2.881677436828613,-3.756428623199463,-6.167517280578613,-1.244840431213379,-5.418681526184082,-8.652642297744752,-0.05129788716634114,-0.11460215250651042,-0.15185750325520833,-0.040273793538411456,-0.13421897888183593,-0.18360977172851561,-2.527532132466634,-4.474976825714111,-5.913168748219808,-1.9559155146280924,-6.45790761311849,-9.031552394231161
1885,1.1377372741699219,-3.8743057250976562,-5.937935829162598,-7.377338409423828,-0.10994338989257812,-6.430054664611816,-8.162954330444336,87.53632354736328,87.73429870605469,85.64743041992188,84.41572570800781,86.99762725830078,85.66459655761719,83.71919250488281,21.378246307373047,16.330989837646484,13.620556831359863,11.902444839477539,19.703462600708008,14.132723808288574,11.496335983276367,36929.80078125,36930.00390625,36927.81640625,36926.625,36929.1640625,36927.8515625,36926.01953125,0.13043212890625,-0.16998291015625,-0.03778076171875,-0.34654998779296875,-0.29974365234375,-0.37841796875,-0.09403483072916667,-0.1648406982421875,-0.13759994506835938,-0.15515263875325522,-0.16952133178710938,-0.2351659138997396,-3.0053787231445312,-4.243492126464844,-6.381491502126058,-0.8859484990437826,-5.648202101389567,-8.794892390569052,-0.09080352783203124,-0.167291259765625,-0.14781646728515624,-0.092669677734375,-0.1811767578125,-0.20684356689453126,-2.9750161170959473,-3.636205959320068,-6.258190727233886,-1.1124513626098633,-5.584119701385498,-8.705887079238892,-0.07533849080403646,-0.11860631306966146,-0.17445475260416668,-0.0558990478515625,-0.15455525716145832,-0.19535802205403646,-2.5491323471069336,-4.414599545796713,-5.850226783752442,-1.9362616856892905,-6.500548871358236,-9.091848707199096
1886,0.08284950256347656,-5.32856559753418,-5.141094207763672,-8.176644325256348,-2.549163818359375,-6.625967025756836,-11.058032035827637,91.496337890625,91.63853454589844,89.36454772949219,88.21836853027344,90.86792755126953,89.60200500488281,87.55201721191406,20.3233585357666,14.876729965209961,14.417398452758789,11.10313892364502,17.26424217224121,13.936811447143555,8.601258277893066,36933.765625,36933.90625,36931.53125,36930.42578125,36933.03515625,36931.7890625,36929.8515625,-0.05577850341796875,-0.24289703369140625,-0.15737152099609375,-0.08971405029296875,-0.02260589599609375,-0.12718963623046875,-0.08638763427734375,-0.20157241821289062,-0.12494786580403645,-0.13653182983398438,-0.15141677856445312,-0.21598307291666666,-2.9894749323527017,-3.6927952766418457,-6.0391058921813965,-1.2616360982259114,-5.626038074493408,-8.623576084772745,-0.13608551025390625,-0.172259521484375,-0.1688751220703125,-0.06975631713867188,-0.18714370727539062,-0.18367538452148438,-2.9725287437438963,-3.7288015365600584,-6.207951068878174,-1.0520462036132812,-5.8397095680236815,-8.809392881393432,-0.06961644490559896,-0.10620409647623698,-0.17129364013671874,-0.040795389811197916,-0.14797388712565104,-0.18773651123046875,-2.5697288513183594,-4.392622725168864,-5.88676872253418,-1.9633399963378906,-6.525600592295329,-9.16710082689921
1887,-2.1542911529541016,-3.8140316009521484,-3.019359588623047,-6.563547134399414,-0.8644618988037109,-8.770600318908691,-10.214814186096191,95.46480560302734,95.51084899902344,93.02066040039062,92.15589904785156,94.81558227539062,93.54814147949219,91.40240478515625,18.086217880249023,16.391263961791992,16.539133071899414,12.716236114501953,18.948944091796875,11.7921781539917,9.444476127624512,36937.73046875,36937.78125,36935.1875,36934.3671875,36936.98046875,36935.73828125,36933.703125,-0.09615325927734375,-0.31235504150390625,-0.03093719482421875,-0.02081298828125,-0.02233123779296875,-0.11808013916015625,-0.13921991984049478,-0.23668924967447916,-0.15422439575195312,-0.09817250569661458,-0.16502253214518228,-0.17774836222330728,-2.670480251312256,-2.890147050221761,-5.645341237386067,-0.9029162724812826,-5.295432249704997,-7.808796723683675,-0.16666717529296876,-0.17124557495117188,-0.14821548461914064,-0.0949066162109375,-0.21209487915039063,-0.23782424926757811,-2.7846421241760253,-3.943803405761719,-6.317553234100342,-1.2227657318115235,-5.971561050415039,-8.848363542556763,-0.07429720560709635,-0.10337740580240885,-0.16354242960611978,-0.03866666158040365,-0.1527764638264974,-0.18485171000162762,-2.6100165685017904,-4.463443374633789,-5.952985731760661,-1.9726011276245117,-6.557190640767415,-9.29662454922994
1888,-2.197612762451172,-3.822477340698242,-2.4936981201171875,-6.024176597595215,-3.5485897064208984,-8.630629539489746,-10.758562088012695,99.77449798583984,99.61809539794922,97.16325378417969,96.03319549560547,98.80546569824219,97.67002868652344,95.31689453125,18.042896270751953,16.3828182220459,17.064794540405273,13.255606651306152,16.264816284179688,11.932148933410645,8.900728225708008,36942.0390625,36941.88671875,36939.33203125,36938.2421875,36940.96875,36939.859375,36937.6171875,-0.20244598388671875,-0.1670989990234375,-0.43239593505859375,-0.3198089599609375,-0.18780517578125,-0.39520263671875,-0.17835617065429688,-0.19236119588216147,-0.13840611775716147,-0.04631932576497396,-0.18403116861979166,-0.1660435994466146,-2.4792122840881348,-2.4684548377990723,-5.112356662750244,-1.00342591603597,-5.394052823384603,-7.940232912699382,-0.13562240600585937,-0.18470306396484376,-0.185040283203125,-0.11076889038085938,-0.18660812377929686,-0.24084396362304689,-2.806957721710205,-4.031951999664306,-6.029928970336914,-1.4796466827392578,-6.012511444091797,-8.650556612014771,-0.07052815755208333,-0.10581804911295573,-0.16417020161946613,-0.0402520497639974,-0.16841697692871094,-0.20032577514648436,-2.610422706604004,-4.418446222941081,-6.074976189931234,-2.0314895629882814,-6.6003812789917,-9.382690127690633
1889,-2.3354949951171875,-4.474246025085449,-2.8055248260498047,-6.393524169921875,-1.6766357421875,-8.393501281738281,-9.219136238098145,103.88661193847656,103.43582916259766,100.95826721191406,100.05410766601562,102.87527465820312,101.4061279296875,99.1520004272461,17.905014038085938,15.731049537658691,16.752967834472656,12.886259078979492,18.136770248413086,12.16927719116211,10.440154075622559,36946.15234375,36945.703125,36943.125,36942.265625,36945.04296875,36943.59375,36941.453125,-0.29438018798828125,-0.31710052490234375,-0.0912017822265625,-0.04230499267578125,-0.37601470947265625,-0.277008056640625,-0.21748479207356772,-0.14841842651367188,-0.18149185180664062,-0.05632654825846354,-0.21527099609375,-0.22707494099934897,-1.9181838035583496,-2.5873610178629556,-5.042760848999023,-1.0082066853841145,-5.353406270345052,-7.392670472462972,-0.14191131591796874,-0.20542144775390625,-0.21829757690429688,-0.08590240478515625,-0.1778656005859375,-0.21373672485351564,-2.553732395172119,-3.856213092803955,-5.731840419769287,-1.368065643310547,-5.8852537155151365,-8.415899467468261,-0.06262791951497396,-0.09635289510091145,-0.14312222798665364,-0.03979568481445313,-0.1616289774576823,-0.19434293111165366,-2.5361241340637206,-4.333695570627849,-6.072219721476237,-2.0588514963785807,-6.541934204101563,-9.409540446599324
1890,-0.060901641845703125,-3.9253368377685547,-4.60642147064209,-5.378069877624512,-1.9116401672363281,-8.220417022705078,-10.1502103805542,108.13424682617188,107.49690246582031,104.8252182006836,104.08830261230469,107.00651550292969,105.27238464355469,103.25062561035156,20.179607391357422,16.279958724975586,14.952071189880371,13.901713371276855,17.901765823364258,12.342361450195312,9.509079933166504,36950.3984375,36949.765625,36946.9921875,36946.296875,36949.171875,36947.46484375,36945.5546875,-0.18656158447265625,-0.38068389892578125,-0.21343994140625,-0.11639404296875,-0.381378173828125,-0.14900970458984375,-0.18871307373046875,-0.1591161092122396,-0.19865290323893228,-0.055133819580078125,-0.22226587931315103,-0.23159154256184897,-1.9654676119486492,-3.1901416778564453,-4.808657328287761,-1.5007883707682292,-5.413272221883138,-7.317712942759196,-0.16171722412109374,-0.17388687133789063,-0.18719024658203126,-0.07625198364257812,-0.18620758056640624,-0.21402740478515625,-2.489676570892334,-3.4675811767578124,-5.356230640411377,-1.5975248336791992,-6.0927321434021,-8.515652465820313,-0.06994819641113281,-0.0884466807047526,-0.1443927764892578,-0.03660672505696615,-0.1612823486328125,-0.20251630147298177,-2.5480706532796225,-4.272570419311523,-6.0669369061787926,-2.0713303248087565,-6.43788906733195,-9.418740351994833
1891,-0.7567634582519531,-2.8020076751708984,-6.694144248962402,-8.598682403564453,-3.417461395263672,-7.221700668334961,-8.61227035522461,112.39551544189453,111.46757507324219,109.10955810546875,108.287109375,111.48918914794922,109.3969955444336,107.4549331665039,19.483745574951172,17.403287887573242,12.864348411560059,10.681100845336914,16.395944595336914,13.34107780456543,11.047019958496094,36954.66015625,36953.734375,36951.27734375,36950.49609375,36953.65625,36951.5859375,36949.7578125,-0.29059600830078125,0.0230712890625,-0.06246185302734375,0.221405029296875,-0.13665771484375,-0.0569610595703125,-0.12839253743489584,-0.16912714640299478,-0.24517822265625,-0.06439717610677083,-0.19498316446940103,-0.20331446329752603,-1.9480678240458171,-3.7288824717203775,-4.744185288747151,-1.3385670979817708,-5.469280083974202,-7.461845715840657,-0.15706558227539064,-0.13603134155273439,-0.18921585083007814,-0.09405136108398438,-0.20707015991210936,-0.23180618286132812,-2.33372163772583,-3.2056289672851563,-5.016237831115722,-1.5208263397216797,-6.301410484313965,-8.441044807434082,-0.08394775390625,-0.09887250264485677,-0.1458831787109375,-0.03450965881347656,-0.17592264811197916,-0.21432075500488282,-2.4339449564615885,-4.217979939778646,-6.028786913553874,-2.06376158396403,-6.3351641972859705,-9.385374069213867
